trade_id,signal_type,is_long,is_trend,signal_bar,signal_ts,entry_bar,entry_ts,entry_price,sl,tp,stop_dist,atr_at_entry,exit_bar,exit_ts,exit_price,exit_reason,trail_stage,bars_held,real_pl
259,Trend Short,False,True,9220,1736388000000,9221,1736389800000,94484.36,94879.4042767359,92904.18289305635,395.04427673591266,658.4071278931877,9222,1736391600000,94777.0,SL,0,1,-339.88217999999944
260,Trend Short,False,True,9231,1736407800000,9232,1736409600000,93221.59,93537.80638411747,91956.72446353007,316.2163841174801,527.0273068624668,9233,1736411400000,92990.01,SL,1,1,184.96920500000175
261,Trend Short,False,True,9242,1736427600000,9243,1736429400000,92872.02,93193.68022482743,91585.37910069029,321.66022482742807,536.1003747123801,9244,1736431200000,91986.41,SL,2,1,839.1739900000006
262,Trend Short,False,True,9251,1736443800000,9252,1736445600000,92693.11,93128.64138154482,90950.98447382076,435.53138154481024,725.8856359080171,9253,1736447400000,92756.01,SL,0,1,-109.24655499999417
263,Trend Short,False,True,9255,1736451000000,9256,1736452800000,91909.59,92344.96600859801,90168.08596560794,435.3760085980143,725.6266809966905,9256,1736452800000,92344.96600859801,SL,0,0,-481.3308035980175
264,Trend Short,False,True,9291,1736515800000,9292,1736517600000,93557.23,93884.39539699597,92248.56841201612,327.16539699596865,545.2756616599478,9292,1736517600000,93884.39539699597,SL,0,0,-373.9440119959734
265,Trend Short,False,True,9294,1736521200000,9295,1736523000000,93269.55,93701.12371545195,91543.25513819221,431.5737154519473,719.2895257532455,9295,1736523000000,93701.12371545195,SL,0,0,-478.2084904519447
266,Trend Short,False,True,9404,1736719200000,9405,1736721000000,93916.09,94083.83357490068,93245.11570039729,167.74357490067666,279.5726248344611,9405,1736721000000,94083.83357490068,SL,0,0,-214.7016199006836
267,Trend Long,True,True,9483,1736861400000,9484,1736863200000,96336.0,96001.13471367843,97675.46114528626,334.86528632156336,558.1088105359389,9485,1736865000000,96791.75,SL,2,1,407.582
268,Trend Long,True,True,9529,1736944200000,9530,1736946000000,96942.92,96705.67992497934,97891.88030008266,237.24007502066488,395.4001250344415,9531,1736947800000,97286.6,SL,4,1,295.2085400000076
269,Trend Long,True,True,9534,1736953200000,9535,1736955000000,99712.45,99378.30718893421,101049.02124426316,334.1428110657901,556.9046851096502,9535,1736955000000,99378.30718893421,SL,0,0,-383.9990360657871
270,Trend Long,True,True,9543,1736969400000,9544,1736971200000,99844.91,99524.64463663207,101125.97145347172,320.26536336792844,533.7756056132141,9545,1736973000000,100179.62,SL,2,1,284.78754499999184
271,Trend Long,True,True,9616,1737100800000,9617,1737102600000,101900.0,101615.13755625009,103039.44977499962,284.86244374990486,474.7707395831748,9618,1737104400000,102136.0,SL,1,1,185.05
272,Trend Long,True,True,9620,1737108000000,9621,1737109800000,102232.64,101960.62011641136,103320.71953435455,272.0198835886359,453.3664726477265,9622,1737111600000,102321.54,SL,0,1,37.78367999999418
273,Trend Long,True,True,9629,1737124200000,9630,1737126000000,103379.23,103091.7616827024,104529.10326919035,287.4683172975889,479.1138621626482,9631,1737127800000,103963.32,SL,2,1,532.400385000011
274,Trend Long,True,True,9632,1737129600000,9633,1737131400000,104601.95,104276.81959580802,105902.47161676793,325.13040419198444,541.8840069866408,9634,1737133200000,104972.81,SL,1,1,318.5590250000006
275,Trend Long,True,True,9638,1737140400000,9639,1737142200000,105409.29,105037.92878124236,106894.73487503054,371.3612187576375,618.9353645960625,9640,1737144000000,105741.4329270808,SL,0,1,279.43828208080026
276,Trend Long,True,True,9675,1737207000000,9676,1737208800000,104365.81,104039.74188942232,105670.0824423107,326.0681105776746,543.446850962791,9677,1737210600000,104187.87,SL,0,1,-230.12290500000233
277,Trend Long,True,True,9816,1737460800000,9817,1737462600000,104454.7,103954.7,106454.7,500.0,873.7560860218808,9818,1737464400000,104519.98,SL,0,1,13.052649999998835
278,Trend Long,True,True,9824,1737475200000,9825,1737477000000,105412.86,104912.86,107412.86,500.0,1044.6008701474937,9825,1737477000000,104912.86,SL,0,0,-552.70643
279,Trend Short,False,True,9907,1737624600000,9908,1737626400000,101672.0,102006.63981711109,100333.44073155565,334.6398171110886,557.733028518481,9908,1737626400000,102006.63981711109,SL,0,0,-385.4758171110923
280,Trend Long,True,True,9965,1737729000000,9966,1737730800000,105758.0,105386.39695630678,107244.4121747729,371.60304369322324,619.3384061553721,9966,1737730800000,105386.39695630678,SL,0,0,-424.4820436932197
281,Trend Long,True,True,9970,1737738000000,9971,1737739800000,106478.22,106103.1332448013,107978.56702079481,375.08675519870445,625.1445919978407,9972,1737741600000,106458.47,SL,1,1,-72.98911000000001
282,Trend Long,True,True,10250,1738242000000,10251,1738243800000,105259.14,105023.9533510916,106199.8865956336,235.18664890840012,391.9777481806669,10251,1738243800000,105023.9533510916,SL,0,0,-287.8162189084059
283,Trend Long,True,True,10253,1738247400000,10254,1738249200000,105920.57,105636.16362330476,107058.19550678099,284.4063766952457,474.01062782540953,10254,1738249200000,105636.16362330476,SL,0,0,-337.36666169524585
284,Trend Long,True,True,10294,1738321200000,10295,1738323000000,104823.5,104600.61684582636,105715.03261669456,222.8831541736385,371.47192362273086,10295,1738323000000,104600.61684582636,SL,0,0,-275.29490417364354
285,Range Long,True,False,10309,1738348200000,10310,1738350000000,102627.29,102349.66472445992,103321.35318885019,277.62527554007846,555.2505510801569,10310,1738350000000,102349.66472445992,SL,0,0,-328.9389205400783
286,Trend Short,False,True,10339,1738402200000,10340,1738404000000,101675.99,101871.16837071127,100895.27651715493,195.17837071126996,325.2972845187833,10340,1738404000000,101871.16837071127,SL,0,0,-246.0163657112627
287,Trend Short,False,True,10347,1738416600000,10348,1738418400000,101869.04,102049.04194936434,101149.03220254257,180.00194936435548,300.00324894059247,10348,1738418400000,102049.04194936434,SL,0,0,-230.93646936434854
288,Trend Short,False,True,10358,1738436400000,10359,1738438200000,101806.86,101975.5268530759,101132.1925876964,168.66685307590217,281.1114217931703,10360,1738440000000,101669.6,SL,2,1,86.35656999999476
289,Trend Short,False,True,10364,1738447200000,10365,1738449000000,100730.0,100951.94897415092,99842.2041033963,221.94897415092277,369.9149569182046,10365,1738449000000,100951.94897415092,SL,0,0,-272.3139741509169
290,Trend Short,False,True,10373,1738463400000,10374,1738465200000,100452.16,100684.86880699388,99521.32477202448,232.7088069938784,387.848011656464,10374,1738465200000,100684.86880699388,SL,0,0,-282.9348869938764
291,Trend Short,False,True,10375,1738467000000,10376,1738468800000,99206.85,99486.68823664269,98087.49705342928,279.83823664268056,466.39706107113426,10376,1738468800000,99486.68823664269,SL,0,0,-329.4416616426813
292,Trend Short,False,True,10383,1738481400000,10384,1738483200000,99643.3,99917.78896939743,98545.34412241033,274.48896939741974,457.48161566236627,10385,1738485000000,99753.74,SL,0,1,-160.26165000000233
293,Trend Short,False,True,10388,1738490400000,10389,1738492200000,99368.33,99643.40105472138,98268.04578111444,275.0710547213887,458.4517578689812,10389,1738492200000,99643.40105472138,SL,0,0,-324.7552197213821
294,Trend Short,False,True,10393,1738499400000,10394,1738501200000,98178.0,98469.34808268257,97012.60766926974,291.34808268256654,485.58013780427757,10394,1738501200000,98469.34808268257,SL,0,0,-340.4370826825689
295,Trend Short,False,True,10401,1738513800000,10402,1738515600000,98264.01,98580.57198491272,96997.7620603491,316.5619849127255,527.6033081878759,10403,1738517400000,97848.0,SL,2,1,366.87799499999477
296,Trend Short,False,True,10474,1738645200000,10475,1738647000000,98839.49,99274.9124283515,97097.80028659405,435.4224283514875,725.7040472524792,10475,1738647000000,99274.9124283515,SL,0,0,-484.8421733514923
297,Trend Short,False,True,10479,1738654200000,10480,1738656000000,98448.01,98883.12225577867,96707.5609768853,435.1122557786727,725.1870929644546,10481,1738657800000,98639.81,SL,1,1,-241.02400500000292
298,Trend Short,False,True,10491,1738675800000,10492,1738677600000,99007.22,99372.22983998743,97547.18064005033,365.00983998741964,608.3497333123661,10493,1738679400000,99239.99,SL,0,1,-282.27361000000406
299,Trend Short,False,True,10494,1738681200000,10495,1738683000000,98994.14,99451.1598653252,97166.06053869918,457.0198653252052,761.6997755420088,10495,1738683000000,99451.1598653252,SL,0,0,-506.51693532520096
300,Trend Short,False,True,10590,1738854000000,10591,1738855800000,97582.02,97883.77493669406,96375.00025322378,301.7549366940553,502.92489449009213,10592,1738857600000,97333.09,SL,1,1,200.13899000000757
301,Trend Short,False,True,10593,1738859400000,10594,1738861200000,96586.96,96908.29924340993,95301.6030263603,321.3392434099275,535.5654056832126,10595,1738863000000,96814.45,SL,0,1,-275.7834799999907
302,Trend Short,False,True,10596,1738864800000,10597,1738866600000,96170.19,96497.49403563105,94860.97385747578,327.3040356310543,545.5067260517573,10597,1738866600000,96497.49403563105,SL,0,0,-375.3891306310521
303,Trend Short,False,True,10642,1738947600000,10643,1738949400000,97436.0,97893.63120643968,95605.47517424126,457.63120643968404,762.7186773994734,10644,1738951200000,97893.63120643968,SL,0,1,-506.34920643967706
304,Trend Short,False,True,10727,1739100600000,10728,1739102400000,96554.01,96690.21810126063,96009.17759495747,136.20810126063304,227.01350210105508,10728,1739102400000,96690.21810126063,SL,0,0,-184.4851062606359
305,Trend Short,False,True,10730,1739106000000,10731,1739107800000,96204.0,96350.8488966726,95616.6044133096,146.84889667259858,244.74816112099765,10732,1739109600000,95877.93,SL,2,1,277.968000000007
306,Trend Short,False,True,10838,1739300400000,10839,1739302200000,95036.38,95293.00885445043,94009.86458219831,256.6288544504236,427.71475741737265,10839,1739302200000,95293.00885445043,SL,0,0,-304.1470444504205
307,Trend Short,False,True,10845,1739313000000,10846,1739314800000,95580.24,95871.39637241217,94415.61451035136,291.1563724121615,485.2606206869358,10846,1739314800000,95871.39637241217,SL,0,0,-338.9464924121661
308,Trend Short,False,True,10853,1739327400000,10854,1739329200000,95579.13,95848.1898062447,94502.89077502124,269.0598062446908,448.43301040781796,10855,1739331000000,95700.01,SL,1,1,-168.66956499999011
309,Trend Short,False,True,10866,1739350800000,10867,1739352600000,96139.99,96353.4862485207,95286.00500591725,213.49624852068888,355.8270808678148,10868,1739354400000,96129.28,SL,0,1,-37.3599949999936
310,Range Long,True,False,11067,1739712600000,11068,1739714400000,96842.37,96759.78503590036,97048.83241024907,82.5849640996294,165.1699281992588,11068,1739714400000,96759.78503590036,SL,0,0,-131.0061490996312
311,Trend Short,False,True,11102,1739775600000,11103,1739777400000,96147.46,96313.01513877278,95485.2394449089,165.55513877277528,275.9252312879588,11104,1739779200000,96068.21,SL,1,1,31.176269999999995
312,Trend Short,False,True,11119,1739806200000,11120,1739808000000,95659.45,95860.2292871462,94856.33285141521,200.7792871461976,334.63214524366265,11120,1739808000000,95860.2292871462,SL,0,0,-248.60901214620066
313,Range Long,True,False,11171,1739899800000,11172,1739901600000,94102.16,93891.65017734098,94628.43455664754,210.509822659014,421.019645318028,11172,1739901600000,93891.65017734098,SL,0,0,-257.56090265901986
314,Trend Long,True,True,11256,1740052800000,11257,1740054600000,97417.09,97283.39867940758,97951.8552823697,133.69132059242412,222.81886765404022,11258,1740056400000,97428.37,SL,0,1,-37.428545000001165
315,Trend Long,True,True,11259,1740058200000,11260,1740060000000,97562.2,97428.20579980264,98098.17680078944,133.99420019736024,223.3236669956004,11261,1740061800000,97796.31,SL,2,1,185.32890000000057
316,Trend Long,True,True,11264,1740067200000,11265,1740069000000,97701.13,97482.63691782465,98575.10232870142,218.49308217535597,364.1551369589266,11266,1740070800000,97550.73,SL,0,1,-199.25056500000875
317,Trend Long,True,True,11268,1740074400000,11269,1740076200000,98280.79,98059.1570638273,99167.32174469078,221.63293617269764,369.3882269544961,11270,1740078000000,98295.09,SL,0,1,-34.84039499999709
318,Trend Long,True,True,11301,1740133800000,11302,1740135600000,98612.0,98460.91370915202,99216.34516339192,151.08629084797946,251.81048474663243,11303,1740137400000,98769.41,SL,1,1,108.10400000000348
319,Trend Long,True,True,11304,1740139200000,11305,1740141000000,98862.79,98706.64766290342,99487.35934838631,156.14233709657861,260.2372284942977,11306,1740142800000,98903.99,SL,2,1,-8.231394999988353
320,Trend Short,False,True,11405,1740321000000,11406,1740322800000,95593.88,95705.94249997899,95145.63000008409,112.06249997898077,186.77083329830128,11406,1740322800000,95705.94249997899,SL,0,0,-159.85943997898704
321,Trend Short,False,True,11407,1740324600000,11408,1740326400000,95436.19,95554.28491069617,94963.81035721536,118.09491069616134,196.8248511602689,11408,1740326400000,95554.28491069617,SL,0,0,-165.81300569616343
322,Trend Short,False,True,11409,1740328200000,11410,1740330000000,95420.51,95537.86350973291,94951.09596106833,117.35350973291463,195.58918288819106,11411,1740331800000,95267.05783657765,SL,1,1,105.74190842234927
323,Trend Short,False,True,11420,1740348000000,11421,1740349800000,95615.31,95729.02836755045,95160.43652979823,113.71836755044325,189.5306125840721,11421,1740349800000,95729.02836755045,SL,0,0,-161.52602255044934
324,Trend Short,False,True,11484,1740463200000,11485,1740465000000,91560.0,91921.43155860367,90114.27376558531,361.43155860367034,602.3859310061173,11486,1740466800000,91276.0,SL,4,1,238.22
325,Trend Short,False,True,11501,1740493800000,11502,1740495600000,87157.25,87657.25,85157.25,500.0,903.8541580743341,11503,1740497400000,86620.22,SL,1,1,493.45137499999885
326,Range Long,True,False,11548,1740578400000,11549,1740580200000,85897.16,85583.08299758885,86682.35250602788,314.07700241115054,628.1540048223011,11549,1740580200000,86682.35250602788,TP,0,0,742.2439260278736
327,Trend Short,False,True,11555,1740591000000,11556,1740592800000,86051.33,86551.33,84051.33,500.0,839.2042317551665,11557,1740594600000,85152.72,SL,3,1,855.5843350000006
328,Trend Short,False,True,11608,1740686400000,11609,1740688200000,82923.01,83346.21042074148,81230.20831703405,423.2004207414878,705.3340345691463,11609,1740688200000,83346.21042074148,SL,0,0,-464.6619257414866
329,Trend Short,False,True,11618,1740704400000,11619,1740706200000,83177.27,83599.00426672694,81490.33293309226,421.73426672693535,702.8904445448923,11619,1740706200000,81490.33293309226,TP,0,0,1645.348431907747
330,Trend Short,False,True,11621,1740709800000,11622,1740711600000,80805.5,81305.5,78805.5,500.0,975.8854834785457,11622,1740711600000,81305.5,SL,0,0,-540.40275
331,Trend Short,False,True,11686,1740826800000,11687,1740828600000,84461.71,84769.60317429474,83230.13730282107,307.8931742947356,513.1552904912261,11688,1740830400000,84769.60317429474,SL,0,1,-350.1240292947316
332,Trend Short,False,True,11834,1741093200000,11835,1741095000000,82568.01,83030.43036222551,80718.32855109792,462.42036222551917,770.7006037091986,11835,1741095000000,83030.43036222551,SL,0,0,-503.7043672255154
333,Trend Long,True,True,11880,1741176000000,11881,1741177800000,90380.0,89957.41626534941,92070.33493860233,422.5837346505835,704.3062244176392,11882,1741179600000,90355.97,SL,0,1,-69.21999999999883
334,Trend Long,True,True,11907,1741224600000,11908,1741226400000,91057.2,90590.58425378299,92923.66298486802,466.6157462170067,777.6929103616778,11909,1741228200000,91296.0,SL,1,1,193.27140000000293
335,Trend Long,True,True,11913,1741235400000,11914,1741237200000,92287.45,91855.4599602783,94015.41015888679,431.99003972169993,719.9833995361665,11915,1741239000000,92426.53,SL,0,1,92.93627500000176
336,Trend Long,True,True,11924,1741255200000,11925,1741257000000,91663.91,91293.3160857651,93146.28565693965,370.5939142349127,617.6565237248545,11925,1741257000000,91293.3160857651,SL,0,0,-416.4258692349089
337,Trend Long,True,True,11934,1741273200000,11935,1741275000000,90889.97,90431.53234685065,92723.72061259739,458.437653149347,764.0627552489117,11936,1741276800000,90820.69,SL,0,1,-114.72498499999884
338,Trend Short,False,True,12069,1741516200000,12070,1741518000000,84844.11,85018.30642786248,84147.32428855008,174.1964278624813,290.32737977080217,12070,1741518000000,85018.30642786248,SL,0,0,-216.61848286248005
339,Trend Short,False,True,12072,1741521600000,12073,1741523400000,84619.77,84823.9454854278,83803.06805828882,204.17548542779568,340.2924757129928,12074,1741525200000,84600.0,SL,1,1,-22.539884999995927
340,Trend Short,False,True,12075,1741527000000,12076,1741528800000,83489.96,83730.02631249449,82529.69475002207,240.0663124944845,400.11052082414085,12077,1741530600000,83346.02,SL,1,1,102.19502000000233
341,Trend Short,False,True,12113,1741595400000,12114,1741597200000,81350.46,81733.28024362698,79819.17902549209,382.8202436269788,638.033739378298,12114,1741597200000,81733.28024362698,SL,0,0,-423.4954736269785
342,Trend Short,False,True,12129,1741624200000,12130,1741626000000,79009.01,79509.01,77009.01,500.0,990.4924524486441,12131,1741627800000,79072.76,SL,1,1,-103.254505
343,Trend Short,False,True,12133,1741631400000,12134,1741633200000,77655.25,78155.25,75655.25,500.0,1005.0632026860087,12134,1741633200000,78155.25,SL,0,0,-538.827625
344,Trend Short,False,True,12144,1741651200000,12145,1741653000000,77309.01,77809.01,75309.01,500.0,968.9837438105636,12146,1741654800000,77673.6,SL,0,1,-403.24450500001103
345,Trend Short,False,True,12493,1742279400000,12494,1742281200000,82450.02,82659.51742694945,81612.03029220222,209.49742694944487,349.1623782490748,12494,1742281200000,82659.51742694945,SL,0,0,-250.72243694944143
346,Trend Short,False,True,12507,1742304600000,12508,1742306400000,81365.78,81597.81014313191,80437.65942747233,232.0301431319163,386.7169052198605,12508,1742306400000,81597.81014313191,SL,0,0,-272.7130331319094
347,Trend Long,True,True,12559,1742398200000,12560,1742400000000,84733.05,84500.13911518943,85664.69353924227,232.9108848105672,388.18480801761206,12560,1742400000000,84500.13911518943,SL,0,0,-275.277409810568
348,Trend Long,True,True,12593,1742459400000,12594,1742461200000,86241.06,86008.80932295867,87170.06270816532,232.25067704133184,387.0844617355531,12594,1742461200000,86008.80932295867,SL,0,0,-275.3712070413311
349,Trend Long,True,True,12603,1742477400000,12604,1742479200000,85513.44,85276.94887531629,86459.40449873488,236.49112468371715,394.15187447286195,12604,1742479200000,86459.40449873488,TP,0,0,903.2077787348729
350,Trend Short,False,True,12728,1742702400000,12729,1742704200000,84103.45,84183.68610801337,83782.50556794653,80.23610801336537,133.7268466889423,12731,1742707800000,84183.68610801337,SL,0,2,-122.28783301337054
351,Trend Long,True,True,12746,1742734800000,12747,1742736600000,84964.2,84871.20376546896,85336.18493812415,92.99623453103794,154.99372421839658,12747,1742736600000,84871.20376546896,SL,0,0,-135.47833453103414
352,Trend Long,True,True,12789,1742812200000,12790,1742814000000,87801.28,87599.8986309771,88606.80547609163,201.3813690229061,335.63561503817687,12790,1742814000000,87599.8986309771,SL,0,0,-245.2820090228999
353,Trend Long,True,True,12795,1742823000000,12796,1742824800000,87704.47,87504.07079898415,88506.0668040634,200.39920101585065,333.9986683597511,12796,1742824800000,88506.0668040634,TP,0,0,757.7445690634034
354,Trend Long,True,True,12835,1742895000000,12836,1742896800000,87221.65,87021.29236864224,88023.080525431,200.3576313577498,333.9293855962497,12836,1742896800000,87021.29236864224,SL,0,0,-243.9684563577505
355,Trend Long,True,True,12842,1742907600000,12843,1742909400000,87689.12,87481.88493758424,88518.06024966302,207.2350624157556,345.391770692926,12843,1742909400000,87481.88493758424,SL,0,0,-251.07962241575524
356,Trend Long,True,True,12845,1742913000000,12846,1742914800000,88022.39,87773.41850214015,89018.27599143938,248.97149785984533,414.95249643307557,12847,1742916600000,87978.66,SL,0,1,-87.74119499999593
357,Range Long,True,False,12938,1743080400000,12939,1743082200000,86341.25,86184.82291852892,86732.3177036777,156.42708147108056,312.8541629421611,12939,1743082200000,86184.82291852892,SL,0,0,-199.59770647107624
358,Range Long,True,False,12970,1743138000000,12971,1743139800000,85975.72,85815.98562266598,86375.05594333506,159.7343773340205,319.468754668041,12972,1743141600000,86059.02,SL,1,1,40.312140000002906
359,Trend Short,False,True,12985,1743165000000,12986,1743166800000,85028.27,85248.26843984886,84148.27624060455,219.99843984886374,366.6640664147729,12986,1743166800000,85248.26843984886,SL,0,0,-262.5125748488596
360,Trend Short,False,True,12988,1743170400000,12989,1743172200000,84361.14,84620.59155260494,83323.33378958024,259.451552604939,432.419254341565,12990,1743174000000,84172.01,SL,1,1,146.94943000000467
361,Trend Short,False,True,13027,1743240600000,13028,1743242400000,83544.8,83707.01082494487,82895.95670022054,162.2108249448662,270.35137490811036,13029,1743244200000,83411.45,SL,3,1,91.57760000000582
362,Trend Short,False,True,13030,1743246000000,13031,1743247800000,82501.49,82695.91520714427,81723.78917142293,194.42520714426746,324.04201190711245,13032,1743249600000,82293.56,SL,2,1,166.67925500000757
363,Trend Short,False,True,13036,1743256800000,13037,1743258600000,82540.0,82743.58946627824,81725.64213488704,203.5894662782425,339.3157771304042,13039,1743262200000,82542.47,SL,0,2,-43.74000000000117
364,Trend Short,False,True,13041,1743265800000,13042,1743267600000,82198.44,82382.34193910062,81462.83224359756,183.901939100612,306.50323183435336,13043,1743269400000,82198.46,SL,2,1,-41.11922000000408
365,Trend Short,False,True,13105,1743381000000,13106,1743382800000,81646.9,81878.95842054287,80718.66631782848,232.05842054288016,386.7640342381336,13106,1743382800000,81878.95842054287,SL,0,0,-272.88187054287494
366,Trend Short,False,True,13180,1743516000000,13181,1743517800000,82970.12,83197.5304161698,82060.47833532076,227.41041616981025,379.01736028301707,13181,1743517800000,83197.5304161698,SL,0,0,-268.8954761698051
367,Trend Long,True,True,13230,1743606000000,13231,1743607800000,86556.16,86263.2081852654,87727.96725893843,292.9518147346061,488.2530245576769,13232,1743609600000,86757.67,SL,2,1,158.23191999999477
368,Range Long,True,False,13273,1743683400000,13274,1743685200000,81949.06,81723.70824144328,82512.43939639177,225.35175855671005,450.7035171134201,13275,1743687000000,82000.01,SL,2,1,9.975469999997088
369,Range Long,True,False,13277,1743690600000,13278,1743692400000,81532.0,81267.09328714239,82194.26678214404,264.90671285761687,529.8134257152337,13278,1743692400000,81267.09328714239,SL,0,0,-305.6727128576135
370,Trend Short,False,True,13316,1743760800000,13317,1743762600000,82924.0,83228.78857876627,81704.8456849349,304.78857876627364,507.9809646104561,13318,1743764400000,82565.21,SL,2,1,317.3279999999936
371,Trend Short,False,True,13417,1743942600000,13418,1743944400000,82698.0,82828.4754202316,82176.09831907363,130.47542023159104,217.4590337193184,13418,1743944400000,82828.4754202316,SL,0,0,-171.8244202315962
372,Trend Short,False,True,13419,1743946200000,13420,1743948000000,82306.01,82448.21329601601,81737.19681593594,142.20329601601455,237.00549336002427,13420,1743948000000,82448.21329601601,SL,0,0,-183.35630101601407
373,Trend Short,False,True,13424,1743955200000,13425,1743957000000,82339.43,82504.63655813737,81678.6037674505,165.20655813737213,275.34426356228687,13426,1743958800000,81969.99,SL,3,1,328.2702849999878
374,Trend Short,False,True,13526,1744138800000,13527,1744140600000,76858.6,77271.77662376453,75205.89350494192,413.17662376451904,688.6277062741984,13528,1744142400000,76854.05,SL,0,1,-33.879299999997095
375,Trend Short,False,True,13538,1744160400000,13539,1744162200000,74690.58,75112.74160174244,73001.93359303023,422.1616017424404,703.602669570734,13539,1744162200000,75112.74160174244,SL,0,0,-459.5068917424385
376,Trend Short,False,True,13558,1744196400000,13559,1744198200000,76569.42,76962.03164706711,74998.97341173158,392.61164706710537,654.3527451118423,13560,1744200000000,76230.01,SL,1,1,301.1252900000035
377,Range Long,True,False,13615,1744299000000,13616,1744300800000,78757.24,78418.63061133365,79603.76347166591,338.6093886663606,677.2187773327212,13617,1744302600000,78853.99,SL,1,1,57.371379999999995
378,Trend Long,True,True,13650,1744362000000,13651,1744363800000,82062.74,81741.80825723507,83346.46697105972,320.9317427649307,534.8862379415511,13652,1744365600000,82450.0,SL,2,1,346.2286299999948
379,Trend Long,True,True,13659,1744378200000,13660,1744380000000,82930.67,82588.11929098918,84300.87283604329,342.5507090108207,570.9178483513679,13660,1744380000000,82588.11929098918,SL,0,0,-384.0160440108149
380,Trend Long,True,True,13667,1744392600000,13668,1744394400000,83930.0,83529.5474130749,85531.8103477004,400.4525869251004,667.4209782085006,13669,1744396200000,84034.0,SL,0,1,62.035
381,Trend Long,True,True,13692,1744437600000,13693,1744439400000,83623.31,83397.48157284448,84526.62370862204,225.8284271555108,376.38071192585136,13694,1744441200000,83567.43,SL,0,1,-97.69165500000466
382,Trend Long,True,True,13707,1744464600000,13708,1744466400000,84458.24,84237.44946611047,85341.40213555814,220.7905338895342,367.9842231492237,13709,1744468200000,84885.33,SL,2,1,384.8608799999965
383,Trend Long,True,True,13721,1744489800000,13722,1744491600000,85517.28,85284.30186385212,86449.1925445915,232.97813614787626,388.2968935797938,13723,1744493400000,85284.30186385212,SL,0,1,-275.73677614788176
384,Trend Long,True,True,13730,1744506000000,13731,1744507800000,85835.0,85616.03224501637,86710.87101993455,218.96775498363928,364.9462583060655,13731,1744507800000,85616.03224501637,SL,0,0,-261.88525498363424
385,Trend Long,True,True,13762,1744563600000,13763,1744565400000,84721.98,84472.18325512446,85721.16697950213,249.7967448755324,416.32790812588735,13764,1744567200000,84754.84,SL,0,1,-9.500989999999419
386,Trend Long,True,True,13900,1744812000000,13901,1744813800000,84357.99,84133.02427762668,85257.85288949328,224.9657223733187,374.94287062219786,13902,1744815600000,84605.3,SL,2,1,205.13100499999769
387,Trend Long,True,True,13906,1744822800000,13907,1744824600000,85304.37,85050.04601012557,86321.66595949765,254.3239898744145,423.87331645735753,13907,1744824600000,85050.04601012557,SL,0,0,-296.97617487442136
388,Trend Long,True,True,14030,1745046000000,14031,1745047800000,85166.48,85060.01756007351,85592.32975970593,106.46243992648441,177.437399877474,14032,1745049600000,85217.38,SL,0,1,8.316760000008735
389,Trend Long,True,True,14042,1745067600000,14043,1745069400000,85403.54,85304.96944444577,85797.82222221691,98.57055555422859,164.28425925704767,14043,1745069400000,85304.96944444577,SL,0,0,-141.27232555422268
390,Trend Long,True,True,14046,1745074800000,14047,1745076600000,85520.0,85420.17031666014,85919.31873335947,99.82968333986635,166.38280556644392,14047,1745076600000,85420.17031666014,SL,0,0,-142.58968333986354
391,Range Long,True,False,14080,1745136000000,14081,1745137800000,84674.1,84602.18415148224,84853.88962129441,71.91584851776345,143.8316970355269,14082,1745139600000,84602.18415148224,SL,0,1,-114.25289851776134
392,Trend Long,True,True,14104,1745179200000,14105,1745181000000,85119.05,84996.06806145085,85610.9777541966,122.98193854915169,204.9698975819195,14106,1745182800000,85127.58,SL,0,1,-34.029525000001165
393,Trend Long,True,True,14110,1745190000000,14111,1745191800000,85086.74,84942.75417304327,85662.68330782694,143.98582695673437,239.97637826122394,14112,1745193600000,85179.24,SL,4,1,49.95663
394,Trend Long,True,True,14136,1745236800000,14137,1745238600000,87320.98,87119.57546517091,88126.59813931634,201.4045348290852,335.67422471514203,14137,1745238600000,87119.57546517091,SL,0,0,-245.06502482908195
395,Trend Long,True,True,14189,1745332200000,14190,1745334000000,90797.73,90519.33409064407,91911.31363742371,278.3959093559276,463.9931822598793,14191,1745335800000,90928.46,SL,1,1,85.33113500001048
396,Trend Long,True,True,14195,1745343000000,14196,1745344800000,91396.14,91116.93220517169,92512.97117931324,279.20779482831,465.34632471385004,14197,1745346600000,91199.95,SL,0,1,-241.88807000000233
397,Trend Long,True,True,14223,1745393400000,14224,1745395200000,94133.82,93831.72535803102,95342.19856787592,302.0946419689805,503.4910699483009,14225,1745397000000,94240.07,SL,0,1,59.18308999999999
398,Trend Long,True,True,14234,1745413200000,14235,1745415000000,94009.31,93758.59353782538,95012.17584869848,250.71646217462003,417.8607702910334,14235,1745415000000,93758.59353782538,SL,0,0,-297.7211171746197
399,Trend Long,True,True,14333,1745591400000,14334,1745593200000,95368.0,95073.16907666544,96547.32369333823,294.830923334559,491.38487222426494,14335,1745595000000,95304.03,SL,0,1,-111.65400000000116
400,Trend Long,True,True,14396,1745704800000,14397,1745706600000,94645.09,94519.73214862797,95146.52140548808,125.35785137202208,208.9297522867035,14398,1745708400000,94781.86,SL,1,1,89.44745500000408
401,Trend Long,True,True,14400,1745712000000,14401,1745713800000,94949.49,94815.41017135995,95485.80931456022,134.07982864005388,223.46638106675647,14402,1745715600000,94870.01,SL,2,1,-126.95474500001049
