timestamp,open,high,low,close,volume
1782961200000,60423.11,60721.35,60300.02,60554.65,382.67958
1782963000000,60554.18,61121.78,60484.05,61058.0,508.97411
1782964800000,61057.99,61058.0,60805.28,60868.01,376.97913
1782966600000,60868.01,60887.91,60728.0,60787.98,416.22675
1782968400000,60787.98,60877.69,60643.29,60745.64,540.46073
1782970200000,60745.64,60874.0,60488.0,60504.54,295.70413
1782972000000,60504.54,60561.94,60402.3,60476.54,224.63406
1782973800000,60476.53,60652.74,60260.0,60274.01,613.90002
1782975600000,60274.01,60315.93,60165.25,60165.25,233.70304
1782977400000,60165.01,60227.9,60104.0,60149.99,360.28763
1782979200000,60149.99,60400.0,60132.51,60362.33,284.32609
1782981000000,60362.33,60555.06,60332.3,60511.99,289.06013
1782982800000,60512.0,60630.65,60376.13,60604.91,209.89831
1782984600000,60604.91,61437.49,60604.9,61184.0,1685.73347
1782986400000,61184.0,61300.01,61051.07,61224.54,488.74755
1782988200000,61224.53,61350.0,61147.65,61263.68,222.36105
1782990000000,61263.93,61381.88,61214.5,61296.1,525.50901
1782991800000,61296.1,61388.0,61125.58,61358.01,297.78687
1782993600000,61358.0,61415.0,61147.23,61346.01,413.09155
1782995400000,61346.01,61614.0,61192.3,61542.53,1063.55136
1782997200000,61542.53,61971.0,61506.0,61688.0,1044.77427
1782999000000,61688.0,62053.0,61526.56,61939.04,1458.27479
1783000800000,61939.04,62200.0,61570.0,61675.16,1192.2685
1783002600000,61675.15,61810.23,61394.49,61696.61,642.16303
1783004400000,61696.61,61850.86,61427.39,61717.94,589.90024
1783006200000,61717.95,61827.9,61533.68,61612.93,365.18876
1783008000000,61612.93,61750.0,61108.99,61191.99,730.23226
1783009800000,61192.0,61790.13,61192.0,61682.34,796.44826
1783011600000,61682.34,61962.43,61624.0,61868.0,460.85062
1783013400000,61868.0,61868.01,61619.69,61667.39,281.99631
1783015200000,61667.4,61900.29,61664.39,61868.16,293.98945
1783017000000,61868.17,61872.0,61686.41,61761.36,163.25272
1783018800000,61761.36,61763.81,61513.41,61614.57,153.43811
1783020600000,61614.57,61700.0,61424.0,61479.6,414.49568
1783022400000,61479.59,61540.0,61402.0,61402.0,155.05317
1783024200000,61402.0,61596.0,61342.0,61584.78,280.65434
1783026000000,61584.77,61653.43,61522.24,61540.42,149.21373
1783027800000,61540.42,61611.28,61516.0,61592.26,185.88621
1783029600000,61592.26,61596.62,61521.9,61522.35,129.57369
1783031400000,61522.35,61554.97,61406.28,61465.26,183.8403
1783033200000,61465.26,61538.0,61350.02,61510.61,142.54216
1783035000000,61510.61,61606.0,61448.48,61560.0,121.19911
1783036800000,61560.0,61578.0,61303.55,61303.55,621.83845
1783038600000,61303.55,61411.51,61248.86,61308.75,181.52008
1783040400000,61308.75,61728.0,61286.0,61570.0,217.42111
1783042200000,61570.01,61733.11,61526.0,61588.0,147.87497
1783044000000,61588.0,61664.62,61398.93,61398.93,241.9
1783045800000,61398.93,61462.0,61294.0,61440.01,476.25053
1783047600000,61440.01,61575.15,61324.0,61536.01,188.38842
1783049400000,61536.0,61540.83,61356.0,61434.0,403.98859
1783051200000,61434.0,61460.75,61332.76,61435.02,144.47335
1783053000000,61435.03,61524.01,61372.78,61448.0,453.21409
1783054800000,61448.0,61682.3,61430.0,61624.99,451.66062
1783056600000,61624.99,61808.0,61612.0,61700.49,217.75965
1783058400000,61700.49,61850.0,61693.96,61719.91,487.35062
1783060200000,61719.92,61779.76,61612.0,61710.01,334.21488
1783062000000,61710.01,61779.46,61659.32,61767.0,227.19682
1783063800000,61767.0,61864.99,61744.06,61750.47,848.03753
1783065600000,61750.47,61829.92,61724.6,61779.56,152.91125
1783067400000,61779.55,61896.99,61554.07,61584.0,188.69144
1783069200000,61583.99,61733.03,61510.01,61685.11,159.37673
1783071000000,61685.12,61783.89,61558.01,61718.68,177.13111
1783072800000,61718.69,61774.0,61663.98,61746.0,133.62299
1783074600000,61746.0,62038.0,61728.0,61916.46,347.77103
1783076400000,61916.46,62078.92,61840.0,61985.05,368.9193
1783078200000,61985.06,62103.1,61888.0,62024.02,180.95452
1783080000000,62024.01,62174.47,61913.16,61955.98,425.91273
1783081800000,61955.98,62001.99,61871.66,61983.99,201.80856
1783083600000,61984.0,62123.64,61944.0,62099.76,312.61411
1783085400000,62099.76,62282.0,62021.28,62116.01,477.6693
1783087200000,62116.0,62116.0,61700.0,61929.99,474.15345
1783089000000,61929.98,62280.0,61851.06,62167.48,294.64623
1783090800000,62167.47,62400.0,61990.9,62011.99,363.19446
1783092600000,62011.99,62106.74,61820.0,61922.72,264.4777
1783094400000,61922.71,62105.56,61911.65,62074.79,122.8469
1783096200000,62074.8,62125.99,61986.0,62104.81,185.2504
1783098000000,62104.81,62292.51,62068.78,62186.41,257.30048
1783099800000,62186.41,62272.32,62167.47,62194.0,88.17743
1783101600000,62193.99,62204.03,62118.0,62180.0,119.24765
1783103400000,62179.99,62250.0,62177.1,62204.01,179.36922
1783105200000,62204.0,62305.0,62146.0,62224.01,176.3306
1783107000000,62224.0,62317.64,62161.63,62210.0,168.87251
1783108800000,62210.0,62689.0,62186.01,62622.01,584.97564
1783110600000,62622.0,62907.77,62604.02,62776.92,518.84072
1783112400000,62776.91,62979.86,62612.35,62631.52,327.31368
1783114200000,62631.53,62834.65,62518.72,62732.0,203.05254
1783116000000,62732.0,62748.01,62588.91,62636.0,269.61703
1783117800000,62636.0,62664.42,62538.47,62578.0,192.15394
1783119600000,62578.0,62680.54,62529.03,62621.99,179.21528
1783121400000,62621.99,62707.67,62551.43,62583.26,309.47763
1783123200000,62583.26,62946.0,62578.55,62765.15,323.18237
1783125000000,62765.15,62814.0,62686.93,62756.29,128.64281
1783126800000,62756.29,62756.29,62404.25,62492.0,568.79233
1783128600000,62492.01,62544.34,62423.99,62468.44,171.76161
1783130400000,62468.44,62569.66,62453.27,62495.4,177.65526
1783132200000,62495.39,62576.0,62432.0,62538.96,110.75327
1783134000000,62538.96,62584.45,62484.01,62572.2,86.35293
1783135800000,62572.21,62750.0,62520.0,62627.29,186.52027
1783137600000,62627.28,62718.0,62590.06,62666.7,105.63735
